"Fold","Train_Pearson_Corr","Test_Pearson_Corr","Train_MSE","Test_MSE","Train_MAE","Test_MAE","Alpha","Lambda","Num_Features"
"Fold_1",0.81133179804472,0.647898183028595,1.10973916429027,1.92568729864362,6.07838461001775,4.5587131526511,1,0.0443886528245138,29
"Fold_2",0.743775465103822,0.756285108010953,1.45247429861336,1.50498832395759,5.0263563675593,7.47191708095077,1,0.089917484590574,25
"Fold_3",0.7742151654036,0.681540964743455,1.38413045666082,1.49610406266126,5.92497171747887,5.11386988123232,1,0.0848543691468495,18
"Fold_4",0.668050097325414,0.61428379221169,1.8755706049622,2.15391413676561,5.73247321106347,7.21662339115172,1,0.259711035017174,9
"Fold_5",0.786301973649684,0.640588792117659,1.25982197010649,1.8472126721838,5.2838761861138,6.56119833881538,1,0.0821624517453487,23
"Fold_6",0.77858443494027,0.713001532557641,1.32700322135022,1.46674860885493,5.93056577861579,4.97777068098216,1,0.0738294276547857,23
"Fold_7",0.716758234501903,0.693398306139436,1.539094444023,1.89515282473971,5.14282671397677,7.82508232353579,1,0.133391076428154,11
"Fold_8",0.752708900265756,0.660929964757043,1.3802493304174,1.97894558728636,5.64586461467624,6.07780457895397,1,0.11021979572528,17
"Fold_9",0.795009996293903,0.716548591101275,1.19326483758478,1.5764877584053,5.55201093736189,5.48725797171306,1,0.0499441618708391,32
"Fold_10",0.803619682631045,0.72855879978061,1.08432646914949,1.75732693239889,4.87088861350589,6.78047269895378,1,0.04308092684331,31
"Fold_11",0.757672757014463,0.703407428205994,1.45523679206349,1.45221496369544,6.34819663963946,4.01436795356004,1,0.0908859749839526,21
"Fold_12",0.742255240316162,0.773080338058997,1.41250064069796,1.58557772268809,4.75383535686488,7.67858090145037,1,0.085427918277251,21
"Fold_13",0.715247883300215,0.672622889130129,1.60236376507832,1.86388033940882,4.79433173456681,8.7951170576147,1,0.138321319848288,16
"Fold_14",0.685233879604456,0.53105492576413,1.84321911388873,2.42630403078623,5.30587682886725,8.31301754998342,1,0.316251288189702,7
"Fold_15",0.740167009841875,0.670985449320805,1.51332330286735,1.68728365956849,5.34223778248855,7.00233369133985,1,0.111578784908673,18
"Fold_16",0.76668307945428,0.636546434327725,1.44218404980591,1.67691308678398,5.95365633772262,4.82564646105292,1,0.118931552479027,19
"Fold_17",0.769133025030069,0.650913595462899,1.4161783514434,1.58684782567462,6.48792362698007,3.97297876881048,1,0.0970464154821281,20
"Fold_18",0.74477772317855,0.675122982107804,1.4842455500319,1.73858613595538,5.41947732537955,6.73926433436649,1,0.12166998138294,16
