"Fold","Train_Pearson_Corr","Test_Pearson_Corr","Train_MSE","Test_MSE","Train_MAE","Test_MAE","Alpha","Lambda","Num_Features"
"Fold_729",0.775666200473771,0.650283286982861,1.34456942259555,1.78137328210628,5.3471712850514,6.43117960804379,1,0.145843325048109,17
"Fold_730",0.75310058735815,0.726788260454483,1.46318937576717,1.38147509808564,6.36615406138056,3.68887100105399,1,0.112066545996356,20
"Fold_731",0.739371661618452,0.72543070293907,1.48630821268141,1.66200338863603,5.49921242138694,6.18339876505761,1,0.160331725705702,18
"Fold_732",0.819850615381686,0.727585837019519,1.0391685296432,1.62222208324034,5.03357220955752,6.37295125824579,1,0.0672317432905487,25
"Fold_733",0.79287334757427,0.701079299628798,1.17416222406892,1.77039371540923,4.53019803790569,8.20951411371834,1,0.0898755405683376,24
"Fold_734",0.749962215423144,0.717865116470395,1.43444600674965,1.54365910327883,5.59336957334156,5.98369896291136,1,0.121168728404674,24
"Fold_735",0.733082473826249,0.656420009359553,1.64139459959931,1.65136946397679,5.89130592301483,5.39036694428187,1,0.239348204938477,13
"Fold_736",0.793882766237292,0.739697558910175,1.20706232046187,1.49675108170647,5.26860892665205,5.91384818296143,1,0.082062416536774,30
"Fold_737",0.786344620752143,0.708662884137963,1.28157892828645,1.54148685981701,5.67931538929259,5.23297146005884,1,0.098819189508462,21
"Fold_738",0.777622515168697,0.80023941133765,1.27979336714156,1.3167775013421,5.82560599601726,4.64005683724018,1,0.0851329004184904,24
"Fold_739",0.733424744744904,0.754788311399656,1.42413474936507,1.7735876467431,5.08480237414886,7.16235787558186,1,0.132702807550295,13
"Fold_740",0.75628302598608,0.698822947597591,1.3820110675698,1.7184353544615,5.06201932050969,7.25199373993129,1,0.129605277128409,16
"Fold_741",0.745045899812525,0.757190917048817,1.51459072253325,1.27388559843045,5.78697344713529,5.34628307254418,1,0.136451309705162,20
"Fold_742",0.731715671448752,0.688273892886896,1.48034481400434,1.8681488291744,4.28004814631009,9.21020568329452,1,0.173245599458302,11
"Fold_743",0.737926889771452,0.750026555444246,1.53447267281483,1.34699023520991,6.60791664631386,3.46158528924543,1,0.13380637260551,18
"Fold_744",0.740061767627024,0.650146156504828,1.50900293270613,1.91193379844012,6.24721567637744,4.50470483843331,1,0.198473435919549,10
"Fold_745",0.750891229218798,0.689962651996751,1.52688530100954,1.5067663875192,6.30813618546976,4.45593301047786,1,0.163717330459937,13
"Fold_746",0.69667591465417,0.640460088339646,1.76057013341174,1.92565799974993,5.32137028833897,7.4171084042193,1,0.287522433656966,5
"Fold_747",0.808236641255888,0.663117981673224,1.15218155320099,1.69477910814029,5.99144678754666,4.36984470965604,1,0.0770472750676202,30
"Fold_748",0.733348285188799,0.673035779369581,1.52453275236315,1.86860478255624,4.7501323345398,8.24914782203632,1,0.201412408533049,12
"Fold_749",0.752345936967062,0.778442173260928,1.456342569094,1.22381709677783,5.77427438479449,5.15601788560499,1,0.115176827443674,21
"Fold_750",0.726943132448101,0.696813763597939,1.52788039183318,1.88185035923354,4.3642057345681,9.19429023246425,1,0.19695103902974,13
"Fold_751",0.8053118131153,0.696069598704015,1.22272320752888,1.41459743649601,6.07202695418681,4.18697503712805,1,0.0895654220020804,27
"Fold_752",0.756432170915942,0.650617298599839,1.40496130990915,1.93768902186678,5.74295841467827,5.59044056982682,1,0.16545448963275,13
"Fold_753",0.714691018870514,0.663370217689595,1.70125591210446,1.73305416678258,6.15520177308767,5.1554872409175,1,0.242829253856686,11
"Fold_754",0.779518156729146,0.706015186828433,1.35279121248152,1.42413592164975,6.28665172346362,3.59840623855809,1,0.106156147067486,21
"Fold_755",0.777776231365866,0.757432973965543,1.32953566156735,1.26112773995858,5.71245058313597,5.00559140556487,1,0.0794234926501061,27
"Fold_756",0.734115112149744,0.693037411871896,1.60192925431076,1.53770110588167,6.03814546910037,4.92665817309741,1,0.195848830963372,11
"Fold_757",0.768028847716547,0.613627049252501,1.38850091816529,1.83374534291508,5.64202605898445,5.76961761283296,1,0.140190793706979,16
"Fold_758",0.796968256180157,0.699508902932179,1.18631419740028,1.65630267704171,5.0170203966341,6.65793749246196,1,0.0801093429433785,27
"Fold_759",0.77544451825624,0.7373698187183,1.28879560733164,1.55997669806205,4.70155321499513,7.89587778518886,1,0.0995556460435695,26
