"Fold","Train_Pearson_Corr","Test_Pearson_Corr","Train_MSE","Test_MSE","Train_MAE","Test_MAE","Alpha","Lambda","Num_Features"
"Fold_1",0.830259930251863,0.738929169369358,1.03319257872014,1.4547348363734,5.9115265099523,3.97113939057516,1,0.0998297725769456,34
"Fold_2",0.754617123541314,0.766610747787699,1.50351707132332,1.55181607242001,5.07875875325306,7.48019963789934,1,0.268455606955176,13
"Fold_3",0.793751547843066,0.767743015534539,1.30939683265641,1.20220847640659,5.70169633903654,4.89641995431962,1,0.167681528769611,18
"Fold_4",0.768636632220549,0.774440402504525,1.41767179611916,1.52028386960512,5.28315926888798,6.66792352512942,1,0.236363844151197,11
"Fold_5",0.788347390708356,0.718447561233861,1.29399746932138,1.61885718343112,5.27037626980047,6.32372872224169,1,0.187719670063389,16
"Fold_6",0.775862013247413,0.768388993278805,1.40304900548468,1.28951411101716,5.93885582053602,4.71309350926763,1,0.206418263382921,12
"Fold_7",0.785851774780452,0.78521245311851,1.23300191906569,1.49027402441251,4.71491073207198,7.32101282759935,1,0.154771042825695,19
"Fold_8",0.771828553998965,0.753202345890297,1.31773575481577,1.5811624341469,5.55763593121767,5.65753035898416,1,0.186518307065765,15
"Fold_9",0.776495334759342,0.694338199626023,1.3714769447682,1.69273875398223,5.80251897722231,5.5604787340467,1,0.231494353467937,12
"Fold_10",0.774801258994249,0.783261986192859,1.28374567646192,1.6914885757848,5.30408430229009,6.36929611495314,1,0.184663739737648,15
"Fold_11",0.779603801157123,0.724821638871653,1.41094032326474,1.37755539098046,6.33865316030186,4.27964791275456,1,0.221507228277583,16
"Fold_12",0.780006996946891,0.78378990055663,1.2882859289328,1.5984132705378,4.68090072305922,7.71686181341551,1,0.190095205643536,12
"Fold_13",0.775961120360099,0.782969350724207,1.33705482033933,1.44245513457752,4.44983813627778,8.52347145199556,1,0.188730081149933,15
"Fold_14",0.82440269184678,0.705276676349345,1.06969746603008,1.67650785923913,4.52858591327587,7.61040154888306,1,0.148937473827053,19
"Fold_15",0.776797727076649,0.810593729727689,1.38617724993126,1.20271613254291,5.16333351849755,6.65195942540628,1,0.19179650341247,16
"Fold_16",0.803727605652278,0.733813278393142,1.26060119134852,1.3519753963174,5.82317392209275,4.62327197453809,1,0.170038099416601,15
