"Fold","Train_Pearson_Corr","Test_Pearson_Corr","Train_MSE","Test_MSE","Train_MAE","Test_MAE","Alpha","Lambda","Num_Features"
"Fold_1",0.83239177199811,0.708706698238164,1.03043453414248,1.59530857670526,5.90965819638431,3.99533167184114,1,0.114779980829495,27
"Fold_2",0.7976704284048,0.766300824001944,1.21489491064238,1.42171274156696,4.7650886486178,7.30873784846685,1,0.1536201718457,22
"Fold_3",0.80658553621279,0.76078359211518,1.24338669848198,1.23516289317439,5.64034303463534,4.93983747315787,1,0.160060146965479,18
"Fold_4",0.769153087229025,0.774623254134429,1.41592040000232,1.52024333549832,5.28307001250673,6.67267949381072,1,0.236363851377936,11
"Fold_5",0.810000930852173,0.730504000348835,1.16740594853171,1.53578872970081,5.15246832678789,6.20556603149184,1,0.148764628268691,28
"Fold_6",0.780126340940837,0.753803536886345,1.3933179496624,1.34091000871743,5.94540385886789,4.69172069668874,1,0.216247026157816,15
"Fold_7",0.757648741463703,0.783790774586769,1.40786320566946,1.56349721777965,4.95575306342228,7.41688286183494,1,0.224546285622639,12
"Fold_8",0.805503573883927,0.766424382935615,1.14244567013378,1.48873196448276,5.39003161724778,5.48243454137151,1,0.141094263262832,30
"Fold_9",0.785400925758774,0.701269537984838,1.32625641136287,1.65891273463124,5.76024527267496,5.52628678453953,1,0.220972579354618,15
"Fold_10",0.775846567708773,0.768433148101348,1.28765238615161,1.7645206203809,5.30370152600459,6.415264200133,1,0.193456643253971,16
"Fold_11",0.768071369823276,0.705168939113084,1.53395952437638,1.47813800431928,6.43826569587897,4.23957771348572,1,0.292819517261561,11
"Fold_12",0.875700591145671,0.788129923945911,0.740075056595042,1.33358763334301,3.99756634771628,7.30938495053968,1,0.0516790594275657,52
"Fold_13",0.775597859175795,0.759946821538078,1.37776479758897,1.56657739437191,4.54192324494715,8.62712984631295,1,0.227326060170948,16
"Fold_14",0.804487983557485,0.69436465754762,1.21799820048474,1.75993047898251,4.70772037623317,7.73844230415343,1,0.216082773606079,15
"Fold_15",0.77850557958508,0.80557697332333,1.39911431859059,1.24077536109842,5.19971040514739,6.67293784632832,1,0.210496422132404,18
"Fold_16",0.814423479430652,0.729994158399295,1.18962873474696,1.34693036026433,5.73471797278874,4.5970478616017,1,0.14789046795031,22
"Fold_17",0.910925423838238,0.765152693270987,0.595105560874629,1.14465855585159,5.28649232288862,3.32826638230386,1,0.0355104264593783,77
"Fold_18",0.818431652886248,0.694479004012543,1.13875086758583,1.62181254920925,5.03407462896366,6.71653886017195,1,0.170432056237297,16
"Fold_19",0.790900558233035,0.742428583258162,1.35337267699256,1.31310084881575,6.21162030181657,4.02766087923726,1,0.207670198203958,14
"Fold_20",0.86961890063102,0.74099157666734,0.823538436681274,1.36227243436966,5.60554317457671,4.17860388485421,1,0.0716151594220542,42
"Fold_21",0.871635907816671,0.744357903172963,0.77381700984266,1.51648348921242,4.45353179872957,7.00687811000617,1,0.0671022149220027,50
"Fold_22",0.780499105494084,0.723066125171871,1.33724167899331,1.64039457513931,5.15889214365897,6.70315004370092,1,0.218438037452559,14
"Fold_23",0.803829586866635,0.761347012440679,1.24922036258402,1.1568880059565,6.13130339888559,3.71669257749937,1,0.145921432366089,20
"Fold_24",0.874420960600911,0.727378251338981,0.779398740004735,1.50825465333656,5.18984514686316,4.79834653035302,1,0.0683545090073229,46
"Fold_25",0.820722345916141,0.756061798829884,1.12331450356669,1.35754063827719,4.90884289997154,6.81396972967611,1,0.138162415530029,27
"Fold_26",0.808683654154397,0.68551779948115,1.27884875124133,1.50935578659904,6.23251601536085,4.13593252900731,1,0.222851621089107,16
"Fold_27",0.862756541616105,0.79409828221016,0.895458558955608,1.03272176912404,5.76995794925756,3.61255229244011,1,0.0689430372821652,41
"Fold_28",0.825671870745058,0.818063763313865,1.05163734299755,1.11717009723851,4.84581195073313,6.38201179012953,1,0.0974162528541691,35
"Fold_29",0.788677029927818,0.773689437477914,1.24763404286976,1.43972108286921,5.5328284567519,5.36810442276804,1,0.177683646270362,20
"Fold_30",0.786786835057901,0.730048969021484,1.30917633637235,1.51593201421692,5.18947638808318,6.6159643613699,1,0.199065093963172,15
"Fold_31",0.922980357417224,0.724231157912519,0.506444387188441,1.42632376278855,4.36399892843577,5.46144044170319,1,0.0306934016895646,81
"Fold_32",0.792825219788598,0.756482563417574,1.24245445272049,1.57978277160576,5.68732874745092,5.09337382727722,1,0.181884723074495,15
"Fold_33",0.806608311120808,0.711698093100371,1.21252184436063,1.55498944921385,5.78165795471971,4.96205987422369,1,0.182102896760536,16
"Fold_34",0.809034588300407,0.731070751736348,1.1587327645667,1.55124135597217,5.47808266206003,5.53620573983553,1,0.161632428893352,15
"Fold_35",0.859700864232183,0.743782275241833,0.872526694838844,1.41912082995356,5.41851720073694,4.24262442459043,1,0.0815456029011909,40
"Fold_36",0.867647157793366,0.793236621862789,0.830666359917859,1.15840895463405,4.71069739540512,5.92337064267167,1,0.063708794769391,46
"Fold_37",0.811811644264864,0.726528233158357,1.12020623153394,1.64406468909636,4.32551692279567,8.38316356909204,1,0.152450629075322,25
"Fold_38",0.77256148330042,0.769382290444661,1.41177156691295,1.39127707946842,6.35408105134626,3.88234166268182,1,0.20773732438106,14
"Fold_39",0.793238293157248,0.750667461875007,1.24156205001621,1.56493859500504,5.42141673203232,5.78096714859279,1,0.181558223297658,19
"Fold_40",0.840145767226009,0.757618424791925,0.994000183789145,1.29267861346417,4.88079506439831,6.32322757456779,1,0.0933899599236977,36
"Fold_41",0.825975288633093,0.72078755167928,1.07866291555424,1.69760356044279,4.38796733074611,8.2248494409199,1,0.169808565749823,21
"Fold_42",0.795084372238197,0.744484864666604,1.26572898547663,1.48439227593089,5.87745515371914,4.77217848047333,1,0.189985131508231,14
"Fold_43",0.840198418270409,0.804674291542918,0.985170707798398,1.11948672295402,5.38519032201598,4.5934587017673,1,0.0834583629275868,41
"Fold_44",0.865781407622551,0.745419687540512,0.841909056545146,1.41795252343583,5.69514839328426,3.75255140465259,1,0.0783124869871138,40
"Fold_45",0.800448766923312,0.793571641326577,1.27307651617538,1.05512834391427,6.2560717684341,3.31195557760427,1,0.158888072396346,18
"Fold_46",0.775367776846834,0.718442836005835,1.35300707879763,1.66554413131528,5.45587617633735,6.00852587806884,1,0.220439847434647,21
"Fold_47",0.797022649786487,0.736155783501551,1.2947317952679,1.32253047171744,6.38250345461028,3.49064425983891,1,0.170140847836235,20
"Fold_48",0.89596662070946,0.767517392645944,0.626409629666799,1.46409687018272,3.70430904850029,7.76241316551698,1,0.0468905079924395,62
"Fold_49",0.813977181979815,0.728168454584961,1.16057407137783,1.48246243905766,4.32483260940868,8.39046275936205,1,0.160511211545587,20
"Fold_50",0.803866333399592,0.731349854230927,1.2383442624137,1.37804181746913,5.75824806442486,4.77396570030238,1,0.175165250652377,20
"Fold_51",0.848873944505695,0.649020369722353,0.976194485606407,1.70023340553808,5.82727642131596,4.25259942960362,1,0.119548075958808,21
"Fold_52",0.828375740158078,0.654340179231468,1.09983876412626,1.72603987313464,5.4676444614079,5.40720670146598,1,0.16184900618274,20
"Fold_53",0.839130524140952,0.789381336970198,0.967086598415293,1.26716840093174,4.80357967422869,6.40156401394436,1,0.0865036496074658,44
"Fold_54",0.790495632160063,0.734939767090783,1.31144413964666,1.63251813080507,4.93619253488624,7.27400719841814,1,0.222254436599986,15
